ID,y_true,oof_pred,abs_error
TRAIN_179973,2.630657019183012,4.672345418939763,2.041688399756751
TRAIN_179974,10.146679835305154,4.7516360175656285,5.395043817739525
TRAIN_221575,2.8487022084904523,3.376115182612156,0.5274129741217037
TRAIN_221576,2.724176462160275,3.1896167237277204,0.46544026156744556
TRAIN_221577,4.254399336589627,3.0479912083604335,1.2064081282291932
TRAIN_221578,3.2655637757026827,3.0159529939782477,0.24961078172443507
TRAIN_221579,4.58909723997487,3.019347742578467,1.569749497396403
TRAIN_221580,3.2680136714272527,3.02628347903308,0.2417301923941726
TRAIN_221581,3.888477484351928,2.9933076688542357,0.8951698154976921
TRAIN_221582,3.9203960954971815,3.0016780135840637,0.9187180819131178
TRAIN_221583,3.6094737696377006,3.0012955168443023,0.6081782527933983
TRAIN_221584,3.1850317996131885,2.9763884622382273,0.2086433373749612
TRAIN_221585,2.7410264503291053,2.997712326685615,0.25668587635650963
TRAIN_221586,4.140258249465909,3.0245596206850145,1.115698628780894
TRAIN_221587,7.640827077534851,2.996458168579797,4.644368908955054
TRAIN_221588,5.471520227067551,2.9727547727269568,2.4987654543405946
TRAIN_221589,10.136564998338011,3.0071651287042673,7.129399869633744
TRAIN_221590,3.4930031577384373,3.0152416624900806,0.47776149524835665
TRAIN_221591,5.551925891532809,2.9953139864596166,2.5566119050731926
TRAIN_221592,2.7364471222439617,2.9775761022412937,0.24112897999733196
TRAIN_221593,3.617727735336856,2.9768778226435955,0.6408499126932607
TRAIN_221594,3.318396443887963,2.9735018246095493,0.3448946192784139
TRAIN_221595,5.099857815956403,2.9591262971612293,2.1407315187951736
TRAIN_221596,3.669717782442748,2.961306510417675,0.708411272025073
TRAIN_221597,3.2919223850737045,2.9814552286777793,0.31046715639592515
TRAIN_221598,3.723708549942164,2.9626080821709175,0.7611004677712465
TRAIN_221599,2.9290195647461874,2.9373424860079016,0.008322921261714189
TRAIN_237400,4.237944897741058,9.275600447213533,5.037655549472475
TRAIN_237401,4.307853696881194,9.775455230864955,5.4676015339837605
TRAIN_237402,4.945871761567672,8.818358995040434,3.8724872334727616
TRAIN_237403,6.500632691391777,7.087951719132928,0.5873190277411506
TRAIN_237404,3.247062546302987,7.244810725662623,3.9977481793596357
TRAIN_237405,9.867251845070069,7.634257421415898,2.232994423654171
TRAIN_237406,8.49783678158285,8.65805077664494,0.16021399506209022
TRAIN_237407,7.992678398339332,11.418721333640686,3.4260429353013544
TRAIN_237408,5.896082772055044,11.267004516748319,5.370921744693275
TRAIN_237409,1.7621976813588047,8.423190629611392,6.660992948252588
TRAIN_237410,3.7001471416319367,6.992501050813521,3.2923539091815845
TRAIN_237411,4.696407699249187,7.27098380464594,2.574576105396753
TRAIN_237412,5.5026078218456,9.097841834736144,3.5952340128905442
TRAIN_237413,9.428183550796335,10.710870158971339,1.2826866081750037
TRAIN_237414,6.511052009371471,14.753905646159822,8.24285363678835
TRAIN_237415,4.470422458125643,12.363895696419103,7.89347323829346
TRAIN_237416,5.762995601292582,8.14760678687475,2.384611185582168
TRAIN_237417,3.7595589695425016,7.410764509449333,3.6512055399068313
TRAIN_237418,6.081441210020849,7.5723428168815525,1.490901606860704
TRAIN_237419,4.9203483907592656,9.624035138398927,4.7036867476396615
TRAIN_237420,6.313516225591501,8.788166508442961,2.47465028285146
TRAIN_237421,3.5321068289457465,7.8117511422607055,4.279644313314959
TRAIN_237422,3.2936055497275545,7.3577424231261315,4.064136873398577
TRAIN_237423,5.372492434207078,7.594895925965582,2.222403491758504
TRAIN_237424,10.198490745519274,8.191962346976972,2.0065283985423026
TRAIN_109925,23.73253215412911,12.759101769488627,10.973430384640483
TRAIN_109926,30.44863698298948,20.171415016607355,10.277221966382125
TRAIN_109927,42.16877989723368,26.726974216065873,15.441805681167803
TRAIN_109928,45.9832642897012,32.515282775813375,13.467981513887821
TRAIN_109929,46.15905818570268,35.24651062179629,10.912547563906394
TRAIN_109930,47.45107450394069,35.17483851717266,12.276235986768029
TRAIN_109931,45.6785948997839,36.93595552742513,8.742639372358774
TRAIN_109932,43.085031038920704,36.08810263512255,6.996928403798151
TRAIN_109933,42.442800777796165,36.014248620972495,6.42855215682367
TRAIN_109934,47.20967183218816,34.751137952459416,12.45853387972874
TRAIN_109935,47.77070638055281,35.05272647358715,12.71797990696566
TRAIN_109936,44.00843351634446,34.75908123552597,9.249352280818492
TRAIN_109937,42.741216968873495,34.507364669510906,8.233852299362589
TRAIN_109938,45.815424248695706,34.417064985054054,11.398359263641652
TRAIN_109939,47.92475755301264,34.99654590488183,12.928211648130812
TRAIN_109940,44.59546822339721,34.6998557883999,9.895612434997311
TRAIN_109941,44.360448511061136,34.74865839534763,9.611790115713504
TRAIN_109942,49.672511689148045,35.3125316385169,14.359980050631144
TRAIN_109943,49.79124427730092,36.90063427354937,12.890610003751547
TRAIN_109944,50.60944112224672,36.992203001700545,13.617238120546176
TRAIN_109945,50.85076915747273,36.819643958712376,14.031125198760357
TRAIN_109946,57.7211880482865,36.701814163414596,21.019373884871904
TRAIN_109947,52.913718919831766,36.09435262821158,16.819366291620184
TRAIN_109948,47.15632638257205,35.58192364549423,11.574402737077818
TRAIN_109949,44.17174920784674,35.1700989319961,9.001650275850636
TRAIN_229375,20.57838428632735,18.907725769801488,1.6706585165258616
TRAIN_229376,40.84974103128976,26.903870794112713,13.945870237177047
TRAIN_229377,57.91147810998276,34.14629805849003,23.765180051492727
TRAIN_229378,58.1964366602465,36.65383345581831,21.54260320442819
TRAIN_229379,58.61402256822555,36.20850966308022,22.40551290514533
TRAIN_229380,64.2744503990431,37.92409732400945,26.350353075033652
TRAIN_229381,60.95544249575269,38.65331765072581,22.30212484502688
TRAIN_229382,62.7747797115902,38.33954196244794,24.43523774914226
TRAIN_229383,62.9170395310143,38.85163047979489,24.065409051219405
TRAIN_229384,58.45888854966567,38.00215643669624,20.456732112969434
TRAIN_229385,57.81915207009761,38.50098998431127,19.31816208578634
TRAIN_229386,61.5727138627256,38.620342456087585,22.952371406638015
TRAIN_229387,58.4849834933717,37.619034478020154,20.865949015351546
TRAIN_229388,58.60681780597994,37.79116604213362,20.81565176384632
TRAIN_229389,59.44247839254417,37.759233875265565,21.683244517278602
TRAIN_229390,61.5237167101314,38.36021537333172,23.163501336799683
TRAIN_229391,60.755459986566365,38.22804139028204,22.527418596284328
TRAIN_229392,58.84140451935328,38.39350101755203,20.44790350180125
TRAIN_229393,61.28742826820394,39.95904843660457,21.32837983159937
TRAIN_229394,66.3590926487905,39.68281802609209,26.6762746226984
TRAIN_229395,64.24751615824312,39.49047529594157,24.757040862301544
TRAIN_229396,62.743013061048565,39.750008668816214,22.99300439223235
TRAIN_229397,57.5382702513463,38.33277272181414,19.20549752953216
TRAIN_229398,58.121075918764895,38.06229401214037,20.058781906624525
TRAIN_229399,63.15464386617081,38.49721408121775,24.65742978495306
TRAIN_078775,18.086988151389317,16.150885015402363,1.9361031359869543
TRAIN_078776,22.08408626851046,26.349496670431826,4.265410401921365
TRAIN_078777,31.828242542477856,32.859350634619595,1.0311080921417393
TRAIN_078778,31.794415012397064,33.06036406388648,1.265949051489418
TRAIN_078779,34.0424667048461,33.5128989702455,0.5295677346005974
TRAIN_078780,33.78313230299253,33.739501854911836,0.04363044808069105
TRAIN_078781,33.450329964891154,33.226988720667165,0.22334124422398816
TRAIN_078782,31.845689153265937,33.27199633748158,1.426307184215645
TRAIN_078783,31.72755435259359,33.49070824064182,1.7631538880482331
TRAIN_078784,34.1521171184328,33.727545021275226,0.42457209715757216
TRAIN_078785,37.6819302679125,33.87195041698976,3.809979850922737
TRAIN_078786,33.91026109510696,34.481241424334016,0.570980329227055
TRAIN_078787,37.24495791603593,34.93725061720153,2.3077072988344014
TRAIN_078788,38.29854659278876,34.98750374439065,3.3110428483981096
TRAIN_078789,38.52185445238997,33.991918319827256,4.52993613256271
TRAIN_078790,33.54734242835296,33.99589411691103,0.4485516885580694
TRAIN_078791,31.593965186209758,33.98021044618413,2.3862452599743733
TRAIN_078792,32.565856739141765,34.3629144208585,1.797057681716737
TRAIN_078793,33.73071061645283,34.97787024558386,1.2471596291310263
TRAIN_078794,37.8337748674176,35.339999661090005,2.493775206327598
TRAIN_078795,38.914387466235866,35.42294063514501,3.4914468310908546
TRAIN_078796,36.13254322592851,35.97944500509553,0.1530982208329803
TRAIN_078797,33.64471620959559,34.88594764614195,1.2412314365463573
TRAIN_078798,33.76735002384712,34.94049035054367,1.1731403266965472
TRAIN_078799,36.8666726117448,36.01608671857609,0.8505858931687058
TRAIN_042550,9.54636706283293,8.388015714471885,1.1583513483610446
TRAIN_042551,3.867379507360924,11.437076376470571,7.569696869109647
TRAIN_042552,3.3799172206694506,9.943603838449718,6.5636866177802675
TRAIN_042553,6.4307841369763015,8.54102890621537,2.1102447692390687
TRAIN_042554,6.862280662423504,8.313264912205774,1.4509842497822705
TRAIN_042555,6.721280035939439,10.940286606463577,4.2190065705241375
TRAIN_042556,4.558967997858542,10.970608455706758,6.4116404578482165
TRAIN_042557,6.182366395865852,7.188212836515333,1.0058464406494805
TRAIN_042558,5.616618429570068,9.040734805225192,3.4241163756551236
TRAIN_042559,3.0717224006010726,10.892567692210278,7.8208452916092055
TRAIN_042560,1.4208318736550214,9.33694772346939,7.916115849814368
TRAIN_042561,2.91993040479042,7.071411917676496,4.151481512886075
TRAIN_042562,2.225871651099776,7.406378899058338,5.1805072479585625
TRAIN_042563,2.86716238900597,7.92481985843313,5.05765746942716
TRAIN_042564,2.534088522091047,9.559459399520069,7.025370877429022
TRAIN_042565,4.628952861273212,8.346719496309737,3.717766635036525
TRAIN_042566,5.75318825486311,8.753985720079582,3.000797465216472
TRAIN_042567,3.378235933207467,10.290732699838703,6.912496766631236
TRAIN_042568,7.449196040137577,8.907366055905232,1.4581700157676547
TRAIN_042569,4.168107285492353,8.076359808647728,3.908252523155375
TRAIN_042570,1.8625979370714545,10.174400759761678,8.311802822690224
TRAIN_042571,1.9483660686046969,9.679305033992781,7.730938965388084
TRAIN_042572,5.843543721942176,8.974485409645645,3.1309416877034693
TRAIN_042573,2.7857135153249954,7.9072918995422885,5.121578384217293
TRAIN_042574,7.150978474740738,7.472916520375732,0.32193804563499473
TRAIN_043925,5.126428232771804,3.7715442524329954,1.3548839803388089
TRAIN_043926,2.9377417102358807,3.381054001956994,0.4433122917211132
TRAIN_043927,3.405022339096944,3.3159065311327893,0.08911580796415475
TRAIN_043928,3.4530875474115224,3.230044076866652,0.22304347054487028
TRAIN_043929,6.47849395922348,3.2490269870793353,3.2294669721441442
TRAIN_043930,3.9898466212234673,3.280151886263111,0.7096947349603564
TRAIN_043931,1.0990964230779396,3.296303353285418,2.197206930207478
TRAIN_043932,3.206798841324959,3.2439711899022092,0.03717234857725016
TRAIN_043933,3.590986342403427,3.203929579772675,0.38705676263075217
TRAIN_043934,3.011872086569753,3.2669655291328152,0.2550934425630622
TRAIN_043935,2.978943917740212,3.2873940564016872,0.3084501386614753
TRAIN_043936,2.3309076041967067,3.2478097304668925,0.9169021262701857
TRAIN_043937,3.370303188169031,3.240692978481475,0.12961020968755577
TRAIN_043938,2.923110360758153,3.305095660342907,0.38198529958475413
TRAIN_043939,2.33907522676877,3.3512701126403175,1.0121948858715473
TRAIN_043940,4.370493677040408,3.275900728725895,1.0945929483145131
TRAIN_043941,7.112355781029154,3.258523927449211,3.853831853579943
TRAIN_043942,2.53652565849274,3.248197347593286,0.7116716891005459
TRAIN_043943,2.4587637393691777,3.3047926521100743,0.8460289127408966
TRAIN_043944,5.206385422076477,3.2864163358934295,1.9199690861830474
TRAIN_043945,4.884807370594005,3.2356393852554852,1.6491679853385195
TRAIN_043946,3.5370636746548785,3.245658430564762,0.29140524409011626
TRAIN_043947,4.004536888586848,3.2465218535834994,0.758015035003349
TRAIN_043948,3.874312859252601,3.26106443497824,0.613248424274361
TRAIN_043949,5.774524017342936,3.258983739224913,2.5155402781180234
TRAIN_201600,1.5743146477778098,3.669586494547028,2.095271846769218
TRAIN_201601,4.309191948454308,3.638239684747325,0.6709522637069831
TRAIN_201602,1.695737879091138,3.61108073510983,1.9153428560186923
TRAIN_201603,1.6680422014911414,3.515280634893685,1.8472384334025436
TRAIN_201604,1.616710728660632,3.4277932343674413,1.8110825057068094
TRAIN_201605,1.75097349777651,3.4415423057316676,1.6905688079551577
TRAIN_201606,6.178578026436686,3.3920319609068788,2.786546065529807
TRAIN_201607,3.406472083241854,3.376441847656201,0.030030235585652765
TRAIN_201608,1.7226958204760154,3.380478649589393,1.6577828291133776
TRAIN_201609,1.302137373869922,3.41342619571673,2.1112888218468076
TRAIN_201610,0.8642340885607087,3.4610401688900754,2.5968060803293667
TRAIN_201611,1.2612431667385575,3.4812442798620653,2.220001113123508
TRAIN_201612,1.134401724403128,3.535772244451463,2.401370520048335
TRAIN_201613,0.6877950327430276,3.5226150240337066,2.8348199912906793
TRAIN_201614,2.015061982132796,3.474810896553673,1.4597489144208766
TRAIN_201615,2.3330659471974147,3.43601244939906,1.1029465022016454
TRAIN_201616,0.2791895293712206,3.4092295419248866,3.130040012553666
TRAIN_201617,1.6147219958466963,3.438091189717322,1.8233691938706256
TRAIN_201618,1.749718644677617,3.4657429941393145,1.7160243494616976
TRAIN_201619,1.5728595659685496,3.5055845727521273,1.9327250067835777
TRAIN_201620,2.6626178405932377,3.5291508233107063,0.8665329827174686
TRAIN_201621,9.482329207300898,3.5141727674848102,5.968156439816088
TRAIN_201622,3.745528388295666,3.4702338193877056,0.27529456890796045
TRAIN_201623,0.7892970506569961,3.483428983865111,2.694131933208115
TRAIN_201624,1.1570737354351144,3.496899467555709,2.3398257321205946
TRAIN_188350,6.742554584977261,4.366880170811358,2.3756744141659025
TRAIN_188351,4.827536221766385,3.9329360889099676,0.8946001328564175
TRAIN_188352,4.871782863216167,3.951775267675033,0.9200075955411338
TRAIN_188353,6.637478228701516,3.7740737429631315,2.8634044857383847
TRAIN_188354,7.531844080596466,3.679988293536267,3.851855787060199
TRAIN_188355,4.202339197418851,3.683620920535094,0.5187182768837575
TRAIN_188356,4.615899764749019,3.661146543913195,0.9547532208358245
TRAIN_188357,4.017570961232399,3.737857771277276,0.27971318995512284
TRAIN_188358,4.5272890803003,3.749279593651785,0.7780094866485152
TRAIN_188359,5.677347996939309,3.7272511165734574,1.9500968803658516
TRAIN_188360,5.262738811513223,3.658221613681527,1.6045171978316963
TRAIN_188361,7.544696069516001,3.642754219694888,3.901941849821113
TRAIN_188362,8.372586833674522,3.6791882831509737,4.693398550523548
TRAIN_188363,4.886161170971217,3.687592390518511,1.1985687804527063
TRAIN_188364,4.115280474199424,3.7803158412687936,0.3349646329306304
TRAIN_188365,6.457564528693283,3.7941199354520054,2.663444593241277
TRAIN_188366,6.084515026571875,3.8128687690081247,2.2716462575637504
TRAIN_188367,5.153270893977453,3.7227936251239755,1.4304772688534775
TRAIN_188368,7.832678758807926,3.6069800894434216,4.225698669364505
TRAIN_188369,8.153951920271211,3.6568381379374904,4.497113782333721
TRAIN_188370,4.344265580264027,3.734965486386851,0.609300093877176
TRAIN_188371,4.492465137679645,3.74974162946775,0.7427235082118946
TRAIN_188372,5.812025889422028,3.80177710382889,2.010248785593138
TRAIN_188373,7.205383343042455,3.877730282178204,3.327653060864251
TRAIN_188374,7.076984273193286,3.788062442076531,3.288921831116755
TRAIN_067575,16.054110739382974,8.034656453738819,8.019454285644155
TRAIN_067576,16.77846109912252,8.917870597661837,7.860590501460683
TRAIN_067577,16.662565137013225,9.461711447877008,7.200853689136217
TRAIN_067578,14.12853443733838,8.094570367833422,6.033964069504959
TRAIN_067579,15.303817991151568,8.528942547401776,6.774875443749792
TRAIN_067580,15.420451123655049,8.811139716893752,6.609311406761297
TRAIN_067581,12.912550759134447,7.525147025288369,5.387403733846078
TRAIN_067582,15.76897746151211,7.665611424919826,8.103366036592284
TRAIN_067583,14.360799815764802,8.537608639524754,5.823191176240048
TRAIN_067584,14.418870236923416,8.610311463269717,5.808558773653699
TRAIN_067585,21.667410642203485,7.818478400346319,13.848932241857167
TRAIN_067586,16.464300865132046,7.778267939440367,8.686032925691679
TRAIN_067587,18.097379312593706,8.951916497453976,9.14546281513973
TRAIN_067588,16.202321982251153,8.876117095627016,7.3262048866241365
TRAIN_067589,18.058589714548287,8.555736312840779,9.502853401707508
TRAIN_067590,14.4797630236865,7.690824205759813,6.788938817926687
TRAIN_067591,12.663715087253602,7.764648027164522,4.899067060089079
TRAIN_067592,13.071672608405189,7.74806442094936,5.323608187455829
TRAIN_067593,16.394817843269653,7.830141318646465,8.564676524623188
TRAIN_067594,16.3197787600072,7.881976841051522,8.437801918955678
TRAIN_067595,18.407999725263025,9.01078105849917,9.397218666763855
TRAIN_067596,17.214249393318926,7.733464190016248,9.480785203302679
TRAIN_067597,17.45895248697451,9.203623638248473,8.255328848726037
TRAIN_067598,17.585480235617,9.045251031134505,8.540229204482493
TRAIN_067599,15.635783572947435,8.829944895365397,6.805838677582038
TRAIN_087400,15.402474180131447,7.988751128771804,7.413723051359644
TRAIN_087401,11.241958031104568,8.89107070094758,2.350887330156988
TRAIN_087402,10.861580882712406,9.090687630022504,1.770893252689902
TRAIN_087403,5.243011878131735,5.975586945264469,0.7325750671327338
TRAIN_087404,10.879285992917543,5.361814026941944,5.5174719659755995
TRAIN_087405,8.85969759376538,6.932659387375379,1.9270382063900016
TRAIN_087406,4.699444884946488,6.855882330289749,2.1564374453432604
TRAIN_087407,2.226209696182707,6.232445212671362,4.006235516488655
TRAIN_087408,3.4291865430206623,5.743575419104095,2.314388876083433
TRAIN_087409,4.440942831721943,5.350420670505221,0.9094778387832783
TRAIN_087410,5.074044695879145,5.696889106560755,0.6228444106816102
TRAIN_087411,4.411848001581254,6.094824258638029,1.682976257056775
TRAIN_087412,4.388514478588693,5.8612584527405325,1.4727439741518396
TRAIN_087413,3.0071911608253457,5.58258305875669,2.575391897931344
TRAIN_087414,7.571253306730672,5.593905624935948,1.9773476817947246
TRAIN_087415,7.753864806170554,6.405745368767663,1.3481194374028913
TRAIN_087416,9.502677957401891,6.8573545734526995,2.645323383949192
TRAIN_087417,8.55642322574307,8.28842318708836,0.26800003865470856
TRAIN_087418,5.273238119246365,5.898960760045643,0.6257226407992782
TRAIN_087419,6.143201950841288,5.89172612428758,0.25147582655370826
TRAIN_087420,8.097731301820357,6.3771846929617535,1.7205466088586032
TRAIN_087421,4.57626681088716,6.274986157067671,1.6987193461805115
TRAIN_087422,3.0902228625505965,6.006112042388871,2.9158891798382744
TRAIN_087423,5.751588641053362,5.709737158529663,0.041851482523699524
TRAIN_087424,8.015037482835131,5.325766758676753,2.689270724158378
TRAIN_054075,4.302348067117443,3.1668020920296867,1.1355459750877568
TRAIN_054076,5.323691756532091,2.701732169692844,2.6219595868392473
TRAIN_054077,7.8746835794919825,2.47313233910919,5.401551240382792
TRAIN_054078,6.234188050445411,2.67346689928243,3.560721151162981
TRAIN_054079,5.4739373313506245,2.6157093925292774,2.858227938821347
TRAIN_054080,5.235803047309864,2.372589212679702,2.8632138346301623
TRAIN_054081,4.273396611140893,2.344775042187856,1.9286215689530373
TRAIN_054082,3.420860184261012,2.3138738669618,1.1069863172992118
TRAIN_054083,6.640550279674411,2.320544684971233,4.3200055947031775
TRAIN_054084,8.885457943703408,2.3629745573501246,6.522483386353283
TRAIN_054085,4.638387609306752,2.374521611802758,2.2638659975039945
TRAIN_054086,3.821789160508528,2.352007145046078,1.46978201546245
TRAIN_054087,3.868784088331705,2.36242384473041,1.506360243601295
TRAIN_054088,4.002551924096426,2.3464743514584896,1.656077572637936
TRAIN_054089,3.762252664202085,2.3618784957486394,1.4003741684534456
TRAIN_054090,4.65194007494468,2.3302467693314215,2.321693305613259
TRAIN_054091,3.3544362742704683,2.326910030202731,1.0275262440677375
TRAIN_054092,2.7111235509929186,2.327257482225714,0.38386606876720464
TRAIN_054093,6.128928999348842,2.3293774768955955,3.7995515224532466
TRAIN_054094,4.14117412659422,2.330950541815761,1.8102235847784591
TRAIN_054095,5.064304656682859,2.3822081443762677,2.6820965123065914
TRAIN_054096,4.648944047275442,2.3915906254684933,2.257353421806949
TRAIN_054097,5.344733899310547,2.403955245030734,2.9407786542798124
TRAIN_054098,5.163818541942038,2.4266106373436847,2.7372079045983533
TRAIN_054099,4.78948570482498,2.423471921934313,2.3660137828906667
TRAIN_011075,1.589614194768929,3.8642300365214104,2.2746158417524813
TRAIN_011076,3.8895288983139,3.403059622449044,0.4864692758648559
TRAIN_011077,0.4041484371110774,3.2790129389747875,2.8748645018637102
TRAIN_011078,0.4226549443792696,3.1548263689979144,2.732171424618645
TRAIN_011079,1.9424584038874253,3.154296843063281,1.2118384391758557
TRAIN_011080,1.155071688525804,3.0782251959508997,1.9231535074250956
TRAIN_011081,0.9867571493177544,3.0834743359623715,2.096717186644617
TRAIN_011082,1.4706613702468996,3.090521467340497,1.6198600970935972
TRAIN_011083,1.7216857833604151,3.0957465952607413,1.3740608119003261
TRAIN_011084,1.7390664284902604,3.1154499804368765,1.376383551946616
TRAIN_011085,0.7237025877605,3.1859835790110047,2.4622809912505046
